,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2575,2576,2006-07-13,Suelo,Venta,Barcelona,167,888941,2007-04-19,Luisa
2580,2581,2006-07-16,Oficina,Venta,Girona,130,1061710,2007-03-11,Pedro
2581,2582,2006-07-16,Casa,Venta,Girona,101,889608,2007-01-13,María
2586,2587,2006-07-18,Casa,Venta,Barcelona,229,1634373,2006-12-19,Jesús
2587,2588,2006-07-18,Industrial,Venta,Barcelona,193,1559054,,
2590,2591,2006-07-19,Suelo,Venta,Tarragona,213,1359579,2007-02-24,Carmen
2591,2592,2006-07-19,Parking,Venta,Girona,150,1076250,2006-11-05,Carmen
2593,2594,2006-07-20,Local,Venta,Lleida,265,1632930,2007-03-08,María
2595,2596,2006-07-21,Oficina,Venta,Barcelona,258,1700994,2006-10-23,Jesús
2596,2597,2006-07-21,Suelo,Venta,Girona,68,489600,2007-03-17,Jesús
2598,2599,2006-07-22,Casa,Venta,Lleida,259,1626779,2007-05-01,Joaquín
2599,2600,2006-07-22,Parking,Venta,Barcelona,64,485824,2007-02-24,María
2600,2601,2006-07-22,Parking,Venta,Girona,200,1021000,2006-11-20,Joaquín
2602,2603,2006-07-23,Parking,Venta,Girona,98,497546,2006-12-24,Luisa
2603,2604,2006-07-24,Oficina,Venta,Barcelona,112,670208,2007-02-25,María
2609,2610,2006-07-27,Oficina,Venta,Barcelona,143,1365936,2007-03-13,María
2611,2612,2006-07-27,Oficina,Venta,Girona,65,598195,2006-10-30,Joaquín
2612,2613,2006-07-28,Casa,Venta,Barcelona,294,2618364,,
2613,2614,2006-07-28,Parking,Venta,Tarragona,242,1844282,,
2617,2618,2006-07-29,Industrial,Venta,Lleida,84,769860,2007-01-02,Joaquín
2620,2621,2006-07-31,Suelo,Venta,Tarragona,194,1476534,2006-11-27,Luisa
2624,2625,2006-08-01,Local,Venta,Tarragona,277,1232927,,
2625,2626,2006-08-01,Suelo,Venta,Girona,97,515555,,
2626,2627,2006-08-02,Suelo,Venta,Girona,259,1202537,2007-04-16,María
2628,2629,2006-08-02,Suelo,Venta,Tarragona,295,1706280,2007-02-03,Joaquín
2630,2631,2006-08-03,Piso,Venta,Lleida,291,1776555,,
2631,2632,2006-08-04,Industrial,Venta,Lleida,186,1527618,2007-03-26,Joaquín
2632,2633,2006-08-04,Piso,Venta,Tarragona,115,880440,2007-01-21,María
2633,2634,2006-08-06,Suelo,Venta,Girona,234,1994382,2007-03-04,María
2636,2637,2006-08-07,Parking,Venta,Girona,249,1422537,2007-04-02,Luisa
2638,2639,2006-08-08,Parking,Venta,Girona,211,1456322,2006-11-23,Carmen
2639,2640,2006-08-08,Local,Venta,Tarragona,78,596778,2006-12-06,Pedro
2640,2641,2006-08-08,Oficina,Venta,Girona,133,1053227,2007-01-30,Jesús
2643,2644,2006-08-09,Industrial,Venta,Barcelona,282,2205240,,
2644,2645,2006-08-10,Casa,Venta,Lleida,232,1341656,2006-12-01,Joaquín
2648,2649,2006-08-11,Casa,Venta,Girona,112,1093456,2007-01-24,Pedro
2649,2650,2006-08-11,Piso,Venta,Tarragona,275,1324125,2006-12-31,Carmen
2651,2652,2006-08-13,Local,Venta,Tarragona,98,957264,,
2652,2653,2006-08-13,Parking,Venta,Barcelona,110,643060,2006-12-24,Carmen
2654,2655,2006-08-13,Suelo,Venta,Lleida,118,891136,,
2658,2659,2006-08-14,Oficina,Venta,Tarragona,73,395149,,
2660,2661,2006-08-16,Oficina,Venta,Girona,81,557604,2006-12-17,Carmen
2661,2662,2006-08-17,Local,Venta,Lleida,179,954249,2006-12-21,Carmen
2663,2664,2006-08-19,Parking,Venta,Lleida,164,1165548,,
2665,2666,2006-08-21,Oficina,Venta,Barcelona,258,2539236,2007-01-11,Joaquín
2667,2668,2006-08-21,Piso,Venta,Tarragona,84,554148,,
2668,2669,2006-08-22,Industrial,Venta,Girona,165,889350,2007-01-11,Carmen
2670,2671,2006-08-22,Parking,Venta,Lleida,99,925749,,
2671,2672,2006-08-22,Local,Venta,Barcelona,128,996096,2007-04-27,Luisa
2673,2674,2006-08-23,Casa,Venta,Barcelona,173,760854,2007-03-13,Jesús
2674,2675,2006-08-23,Piso,Venta,Barcelona,41,219145,2006-12-21,Carmen
2675,2676,2006-08-23,Piso,Venta,Girona,294,2574558,,
2676,2677,2006-08-24,Suelo,Venta,Lleida,214,1114940,,
2677,2678,2006-08-24,Casa,Venta,Tarragona,239,1793695,2006-12-16,Carmen
2679,2680,2006-08-25,Local,Venta,Tarragona,228,1096452,2007-03-31,Luisa
2681,2682,2006-08-26,Suelo,Venta,Lleida,269,1971501,,
2687,2688,2006-08-28,Parking,Venta,Girona,220,1230240,,
2688,2689,2006-08-28,Piso,Venta,Girona,263,2173169,2007-01-20,María
2689,2690,2006-08-29,Local,Venta,Barcelona,272,2399312,2006-12-28,Luisa
2692,2693,2006-08-29,Piso,Venta,Tarragona,215,1981440,2007-05-03,Jesús
2693,2694,2006-08-30,Piso,Venta,Lleida,233,2200452,,
2694,2695,2006-08-30,Suelo,Venta,Girona,186,1695948,2007-03-23,Pedro
2695,2696,2006-08-30,Casa,Venta,Tarragona,255,2080290,2007-01-19,Luisa
2696,2697,2006-08-31,Oficina,Venta,Barcelona,298,2977318,,
2698,2699,2006-09-01,Piso,Venta,Tarragona,70,634130,2007-02-19,Joaquín
2699,2700,2006-09-02,Piso,Venta,Girona,179,1025491,,
2700,2701,2006-09-03,Suelo,Venta,Girona,203,1191610,2006-12-24,María
2702,2703,2006-09-04,Casa,Venta,Barcelona,289,2534241,2007-01-28,María
2706,2707,2006-09-05,Piso,Venta,Tarragona,51,351492,2007-01-26,María
2710,2711,2006-09-07,Parking,Venta,Girona,286,2153580,,
2712,2713,2006-09-07,Oficina,Venta,Girona,239,1994933,2007-04-09,Carmen
2715,2716,2006-09-07,Local,Venta,Lleida,224,2076480,,
2717,2718,2006-09-08,Oficina,Venta,Tarragona,245,1349705,,
2719,2720,2006-09-09,Casa,Venta,Lleida,188,918380,,
2720,2721,2006-09-09,Parking,Venta,Tarragona,48,256992,,
2721,2722,2006-09-10,Parking,Venta,Barcelona,251,2180939,,
2723,2724,2006-09-10,Parking,Venta,Lleida,202,874256,,
2725,2726,2006-09-11,Piso,Venta,Tarragona,100,545100,2007-01-11,Pedro
2726,2727,2006-09-11,Local,Venta,Tarragona,230,1580790,2007-03-04,Carmen
2728,2729,2006-09-12,Oficina,Venta,Lleida,183,920490,,
2729,2730,2006-09-13,Parking,Venta,Barcelona,68,583236,,
2730,2731,2006-09-13,Piso,Venta,Barcelona,294,2885316,2007-02-13,María
2731,2732,2006-09-14,Oficina,Venta,Lleida,225,1239525,,
2733,2734,2006-09-15,Local,Venta,Girona,197,1967242,2006-12-28,Pedro
2734,2735,2006-09-15,Oficina,Venta,Lleida,151,1057755,,
2739,2740,2006-09-18,Oficina,Venta,Lleida,239,2297985,,
2740,2741,2006-09-19,Industrial,Venta,Barcelona,144,672192,2007-02-15,María
2741,2742,2006-09-19,Suelo,Venta,Lleida,182,1298752,,
2742,2743,2006-09-19,Piso,Venta,Tarragona,137,578688,,
2743,2744,2006-09-19,Industrial,Venta,Tarragona,245,1728230,,
2744,2745,2006-09-19,Oficina,Venta,Barcelona,164,1040252,2007-01-02,Carmen
2745,2746,2006-09-20,Suelo,Venta,Barcelona,131,1134984,,
2747,2748,2006-09-20,Industrial,Venta,Tarragona,132,579348,2006-12-31,Carmen
2748,2749,2006-09-21,Casa,Venta,Lleida,211,1326135,,
2749,2750,2006-09-21,Parking,Venta,Lleida,257,2121278,2007-02-23,Joaquín
2751,2752,2006-09-22,Local,Venta,Girona,257,2242839,,
2752,2753,2006-09-22,Suelo,Venta,Lleida,138,1317210,2007-01-07,María
2753,2754,2006-09-23,Piso,Venta,Barcelona,254,2001266,2007-02-10,Luisa
2755,2756,2006-09-23,Oficina,Venta,Girona,261,1475172,,
2757,2758,2006-09-25,Piso,Venta,Lleida,98,458346,,
2761,2762,2006-09-27,Local,Venta,Tarragona,211,1819875,,
2762,2763,2006-09-27,Oficina,Venta,Lleida,135,1345545,2007-05-07,Luisa
2764,2765,2006-09-28,Suelo,Venta,Lleida,115,1094225,,
2766,2767,2006-09-29,Industrial,Venta,Barcelona,216,1734264,2007-05-06,Pedro
2767,2768,2006-09-29,Casa,Venta,Barcelona,258,1536906,,
2768,2769,2006-09-30,Casa,Venta,Girona,142,1194078,2007-03-30,Joaquín
2769,2770,2006-09-30,Piso,Venta,Girona,244,2291404,2007-04-23,María
2770,2771,2006-10-02,Industrial,Venta,Girona,77,496881,2007-02-01,Luisa
2772,2773,2006-10-02,Piso,Venta,Barcelona,292,1536212,,
2774,2775,2006-10-03,Local,Venta,Barcelona,192,1484544,,
2775,2776,2006-10-04,Piso,Venta,Girona,290,2381770,2007-03-11,María
2776,2777,2006-10-04,Industrial,Venta,Tarragona,284,2072632,2007-02-02,Joaquín
2777,2778,2006-10-04,Piso,Venta,Lleida,145,949025,2007-01-20,Joaquín
2778,2779,2006-10-04,Casa,Venta,Girona,295,1658785,,
2779,2780,2006-10-05,Industrial,Venta,Girona,157,1242498,2007-03-26,Luisa
2780,2781,2006-10-05,Suelo,Venta,Tarragona,95,724090,,
2781,2782,2006-10-05,Industrial,Venta,Barcelona,182,896532,,
2782,2783,2006-10-06,Local,Venta,Tarragona,223,985883,2007-04-14,Luisa
2783,2784,2006-10-06,Oficina,Venta,Barcelona,272,2008176,,
2784,2785,2006-10-07,Suelo,Venta,Girona,51,288966,,
2785,2786,2006-10-07,Suelo,Venta,Tarragona,215,1015015,2007-03-03,Carmen
2786,2787,2006-10-07,Casa,Venta,Tarragona,123,1211427,2007-04-09,Jesús
2789,2790,2006-10-08,Industrial,Venta,Girona,212,1565620,2007-04-04,María
2790,2791,2006-10-08,Piso,Venta,Barcelona,99,914463,2007-01-22,Jesús
2791,2792,2006-10-08,Local,Venta,Lleida,217,1770503,2007-02-11,Pedro
2792,2793,2006-10-09,Casa,Venta,Girona,250,1370500,,
2793,2794,2006-10-09,Casa,Venta,Girona,57,360582,,
2796,2797,2006-10-10,Parking,Venta,Lleida,275,2096050,,
2799,2800,2006-10-11,Casa,Venta,Barcelona,212,2108128,,
2800,2801,2006-10-13,Suelo,Venta,Tarragona,189,1794366,,
2801,2802,2006-10-13,Oficina,Venta,Lleida,64,594880,2007-04-06,Luisa
2802,2803,2006-10-13,Parking,Venta,Tarragona,244,2429752,2007-01-15,Carmen
2804,2805,2006-10-13,Local,Venta,Girona,271,1923558,2007-04-17,Luisa
2806,2807,2006-10-14,Piso,Venta,Barcelona,133,1066527,2007-04-30,Luisa
2808,2809,2006-10-15,Parking,Venta,Girona,206,1659742,2007-03-08,Jesús
2811,2812,2006-10-16,Local,Venta,Tarragona,85,839630,,
2812,2813,2006-10-17,Industrial,Venta,Barcelona,292,1905300,2007-03-12,Carmen
2814,2815,2006-10-17,Local,Venta,Girona,181,1405465,,
2817,2818,2006-10-18,Casa,Venta,Tarragona,44,224928,,
2818,2819,2006-10-18,Oficina,Venta,Tarragona,234,1438866,,
2819,2820,2006-10-19,Local,Venta,Lleida,122,817156,,
2820,2821,2006-10-19,Casa,Venta,Lleida,239,1215554,2007-05-03,Luisa
2823,2824,2006-10-22,Parking,Venta,Girona,196,1210496,,
2824,2825,2006-10-22,Casa,Venta,Lleida,275,2669425,2007-03-23,Jesús
2826,2827,2006-10-23,Oficina,Venta,Lleida,236,1300360,,
2827,2828,2006-10-23,Parking,Venta,Tarragona,187,1513765,,
2833,2834,2006-10-25,Piso,Venta,Tarragona,192,1661760,,
2834,2835,2006-10-26,Local,Venta,Lleida,293,1956068,2007-05-03,Jesús
2836,2837,2006-10-26,Industrial,Venta,Girona,50,466850,,
2838,2839,2006-10-26,Local,Venta,Barcelona,53,506256,,
2844,2845,2006-10-29,Industrial,Venta,Girona,247,1843361,2007-01-30,Pedro
2849,2850,2006-10-31,Parking,Venta,Barcelona,285,1638750,2007-05-04,Carmen
2850,2851,2006-10-31,Oficina,Venta,Girona,294,2267622,,
2853,2854,2006-11-02,Casa,Venta,Girona,190,1105230,,
2855,2856,2006-11-02,Casa,Venta,Girona,141,821889,,
2862,2863,2006-11-03,Industrial,Venta,Girona,67,637103,2007-04-26,Pedro
2863,2864,2006-11-04,Oficina,Venta,Lleida,130,1186380,2007-03-06,Jesús
2865,2866,2006-11-04,Piso,Venta,Lleida,292,1427004,,
2867,2868,2006-11-05,Oficina,Venta,Lleida,248,1270256,,
2870,2871,2006-11-05,Industrial,Venta,Lleida,246,2345364,,
2871,2872,2006-11-06,Parking,Venta,Lleida,267,1516293,2007-02-21,Joaquín
2872,2873,2006-11-07,Industrial,Venta,Barcelona,136,1262624,2007-03-27,Carmen
2873,2874,2006-11-07,Oficina,Venta,Girona,67,342705,,
2875,2876,2006-11-07,Casa,Venta,Girona,129,722013,2007-03-18,Carmen
2877,2878,2006-11-08,Parking,Venta,Girona,124,950832,,
2878,2879,2006-11-08,Oficina,Venta,Lleida,165,1355805,,
2880,2881,2006-11-09,Local,Venta,Girona,127,815467,2007-04-25,Pedro
2881,2882,2006-11-09,Piso,Venta,Tarragona,55,238975,,
2882,2883,2006-11-09,Casa,Venta,Barcelona,70,407610,,
2889,2890,2006-11-12,Industrial,Venta,Barcelona,72,449064,,
2891,2892,2006-11-13,Industrial,Venta,Barcelona,262,2517034,,
2894,2895,2006-11-14,Suelo,Venta,Tarragona,124,1014196,,
2898,2899,2006-11-17,Industrial,Venta,Girona,105,1045905,2007-04-24,Joaquín
2899,2900,2006-11-18,Suelo,Venta,Girona,51,344811,,
2900,2901,2006-11-18,Casa,Venta,Tarragona,70,598290,,
2901,2902,2006-11-19,Parking,Venta,Girona,135,563760,2007-03-13,Pedro
2902,2903,2006-11-19,Piso,Venta,Barcelona,199,1370911,,
2911,2912,2006-11-24,Local,Venta,Lleida,218,2102174,,
2912,2913,2006-11-24,Parking,Venta,Barcelona,131,1008176,,
2914,2915,2006-11-24,Parking,Venta,Barcelona,185,1635030,,
2915,2916,2006-11-24,Suelo,Venta,Tarragona,176,1185536,,
2916,2917,2006-11-26,Local,Venta,Lleida,265,1820285,,
2918,2919,2006-11-27,Parking,Venta,Lleida,49,327271,,
2921,2922,2006-11-27,Suelo,Venta,Tarragona,60,288360,2007-03-25,Jesús
2924,2925,2006-11-28,Casa,Venta,Barcelona,49,367206,2007-04-03,Jesús
2926,2927,2006-11-28,Oficina,Venta,Lleida,153,1095786,,
2927,2928,2006-11-29,Oficina,Venta,Lleida,180,1467360,,
2929,2930,2006-11-29,Parking,Venta,Girona,82,643290,,
2930,2931,2006-11-29,Local,Venta,Barcelona,230,1847590,,
2931,2932,2006-11-30,Piso,Venta,Lleida,86,707350,,
2932,2933,2006-11-30,Parking,Venta,Girona,44,353628,,
2933,2934,2006-11-30,Casa,Venta,Barcelona,261,1752093,,
2935,2936,2006-11-30,Casa,Venta,Barcelona,219,883446,,
2936,2937,2006-12-01,Piso,Venta,Girona,100,905600,2007-05-07,Joaquín
2937,2938,2006-12-02,Oficina,Venta,Tarragona,114,1078668,2007-03-31,Jesús
2938,2939,2006-12-02,Parking,Venta,Barcelona,187,1274218,,
2939,2940,2006-12-02,Local,Venta,Barcelona,94,789976,2007-03-08,María
2940,2941,2006-12-03,Piso,Venta,Barcelona,274,2474220,,
2942,2943,2006-12-04,Piso,Venta,Barcelona,261,2198403,2007-03-09,Joaquín
2945,2946,2006-12-05,Piso,Venta,Lleida,136,1323280,,
2946,2947,2006-12-06,Suelo,Venta,Barcelona,186,1367100,,
2950,2951,2006-12-07,Parking,Venta,Tarragona,147,1045317,,
2953,2954,2006-12-08,Local,Venta,Barcelona,185,1255595,,
2956,2957,2006-12-09,Piso,Venta,Tarragona,61,258030,,
2959,2960,2006-12-10,Industrial,Venta,Girona,117,575640,,
2961,2962,2006-12-11,Oficina,Venta,Lleida,171,1696149,,
2962,2963,2006-12-11,Piso,Venta,Tarragona,197,1077196,2007-04-12,María
2963,2964,2006-12-11,Local,Venta,Tarragona,242,1246058,,
2964,2965,2006-12-11,Local,Venta,Barcelona,128,752896,,
2966,2967,2006-12-12,Casa,Venta,Barcelona,43,305128,,
2967,2968,2006-12-13,Industrial,Venta,Lleida,198,1094940,2007-03-25,Joaquín
2968,2969,2006-12-13,Industrial,Venta,Girona,109,703159,,
2972,2973,2006-12-15,Casa,Venta,Barcelona,134,1295914,,
2973,2974,2006-12-15,Piso,Venta,Girona,200,1559800,2007-04-23,Joaquín
2977,2978,2006-12-16,Piso,Venta,Tarragona,174,1377210,,
2983,2984,2006-12-18,Suelo,Venta,Tarragona,93,910563,,
2984,2985,2006-12-19,Parking,Venta,Barcelona,200,1407200,,
2985,2986,2006-12-19,Casa,Venta,Barcelona,281,2244066,2007-03-26,Joaquín
2988,2989,2006-12-20,Local,Venta,Girona,255,1079670,,
2989,2990,2006-12-20,Suelo,Venta,Barcelona,48,247584,2007-04-08,Joaquín
2990,2991,2006-12-21,Parking,Venta,Barcelona,139,562394,,
2991,2992,2006-12-21,Parking,Venta,Lleida,95,776245,2007-04-15,Luisa
2993,2994,2006-12-23,Piso,Venta,Tarragona,223,1794927,,
2994,2995,2006-12-23,Parking,Venta,Barcelona,237,1997436,,
2995,2996,2006-12-23,Parking,Venta,Lleida,186,1844190,,
2996,2997,2006-12-24,Suelo,Venta,Tarragona,108,903960,,
2998,2999,2006-12-24,Suelo,Venta,Barcelona,263,1403631,,
3008,3009,2006-12-27,Oficina,Venta,Tarragona,125,645250,,
3011,3012,2006-12-28,Parking,Venta,Lleida,182,1295840,,
3012,3013,2006-12-29,Oficina,Venta,Barcelona,257,1245165,,
3013,3014,2006-12-30,Casa,Venta,Lleida,135,1309365,,
3017,3018,2006-12-31,Oficina,Venta,Lleida,69,483828,2007-05-05,Pedro
3019,3020,2006-12-31,Parking,Venta,Girona,146,1399264,,
3027,3028,2007-01-06,Parking,Venta,Girona,247,2398617,,
3028,3029,2007-01-06,Oficina,Venta,Lleida,56,486416,,
3031,3032,2007-01-08,Casa,Venta,Tarragona,67,643200,,
3032,3033,2007-01-08,Industrial,Venta,Girona,119,571676,,
3033,3034,2007-01-08,Suelo,Venta,Lleida,107,885960,,
3036,3037,2007-01-09,Oficina,Venta,Barcelona,196,1022140,,
3040,3041,2007-01-09,Oficina,Venta,Tarragona,90,713250,,
3041,3042,2007-01-09,Parking,Venta,Barcelona,64,610816,,
3042,3043,2007-01-09,Local,Venta,Lleida,92,709596,2007-04-17,Carmen
3043,3044,2007-01-09,Oficina,Venta,Lleida,169,1635413,,
3045,3046,2007-01-10,Parking,Venta,Barcelona,233,1077858,2007-04-30,María
3047,3048,2007-01-10,Local,Venta,Lleida,256,1934080,,
3048,3049,2007-01-10,Suelo,Venta,Girona,57,269724,,
3049,3050,2007-01-11,Oficina,Venta,Barcelona,100,440500,,
3050,3051,2007-01-11,Casa,Venta,Barcelona,259,1369333,,
3051,3052,2007-01-11,Local,Venta,Girona,272,1965472,,
3052,3053,2007-01-12,Piso,Venta,Girona,164,1425488,,
3053,3054,2007-01-12,Casa,Venta,Lleida,152,896800,,
3054,3055,2007-01-12,Piso,Venta,Tarragona,258,2204352,,
3056,3057,2007-01-13,Suelo,Venta,Barcelona,217,1578675,,
3061,3062,2007-01-14,Industrial,Venta,Tarragona,62,373240,,
3063,3064,2007-01-15,Piso,Venta,Barcelona,120,761520,,
3064,3065,2007-01-15,Parking,Venta,Tarragona,230,1486030,,
3066,3067,2007-01-16,Piso,Venta,Barcelona,256,1856000,,
3068,3069,2007-01-17,Industrial,Venta,Tarragona,273,1230684,,
3069,3070,2007-01-18,Parking,Venta,Girona,243,1857735,,
3072,3073,2007-01-19,Suelo,Venta,Tarragona,236,1598664,,
3074,3075,2007-01-20,Industrial,Venta,Girona,56,485240,,
3077,3078,2007-01-20,Industrial,Venta,Barcelona,239,1517889,,
3082,3083,2007-01-22,Piso,Venta,Girona,232,1511944,,
3085,3086,2007-01-23,Suelo,Venta,Tarragona,67,657270,,
3086,3087,2007-01-23,Parking,Venta,Lleida,59,268332,,
3087,3088,2007-01-23,Local,Venta,Lleida,204,1677492,,
3088,3089,2007-01-23,Industrial,Venta,Girona,164,1494204,,
3089,3090,2007-01-24,Local,Venta,Tarragona,285,2321325,,
3090,3091,2007-01-25,Suelo,Venta,Tarragona,212,1896340,,
3092,3093,2007-01-26,Industrial,Venta,Tarragona,216,1554336,,
3095,3096,2007-01-27,Industrial,Venta,Lleida,269,2189122,,
3099,3100,2007-01-29,Parking,Venta,Barcelona,230,1445090,,
3100,3101,2007-01-29,Oficina,Venta,Lleida,273,2148783,,
3102,3103,2007-01-31,Suelo,Venta,Barcelona,101,921827,,
3110,3111,2007-02-02,Oficina,Venta,Barcelona,102,860676,,
3111,3112,2007-02-02,Suelo,Venta,Barcelona,124,684356,,
3114,3115,2007-02-03,Parking,Venta,Lleida,211,1528906,,
3115,3116,2007-02-04,Oficina,Venta,Lleida,71,285136,,
3116,3117,2007-02-04,Suelo,Venta,Girona,160,1431040,,
3117,3118,2007-02-05,Piso,Venta,Tarragona,283,2449082,,
3118,3119,2007-02-06,Industrial,Venta,Barcelona,113,952929,,
3121,3122,2007-02-06,Industrial,Venta,Barcelona,105,496020,,
3122,3123,2007-02-08,Parking,Venta,Tarragona,42,185010,,
3124,3125,2007-02-10,Piso,Venta,Barcelona,119,688058,,
3125,3126,2007-02-10,Oficina,Venta,Tarragona,297,2902284,,
3127,3128,2007-02-10,Local,Venta,Lleida,201,1817442,,
3130,3131,2007-02-11,Suelo,Venta,Lleida,149,839913,,
3131,3132,2007-02-11,Parking,Venta,Barcelona,54,521910,,
3133,3134,2007-02-12,Local,Venta,Tarragona,195,1468740,,
3135,3136,2007-02-12,Local,Venta,Barcelona,82,417626,,
3142,3143,2007-02-17,Piso,Venta,Girona,241,979183,,
3144,3145,2007-02-17,Oficina,Venta,Girona,234,1789866,,
3146,3147,2007-02-18,Industrial,Venta,Girona,177,1325730,,
3147,3148,2007-02-18,Industrial,Venta,Tarragona,210,1855770,,
3148,3149,2007-02-18,Piso,Venta,Girona,81,324648,,
3149,3150,2007-02-19,Casa,Venta,Tarragona,198,1158894,,
3151,3152,2007-02-19,Casa,Venta,Barcelona,61,260775,,
3152,3153,2007-02-19,Casa,Venta,Girona,115,1040635,,
3153,3154,2007-02-20,Casa,Venta,Barcelona,281,1527516,,
3154,3155,2007-02-20,Industrial,Venta,Lleida,65,590785,,
3155,3156,2007-02-21,Piso,Venta,Lleida,167,858714,,
3157,3158,2007-02-22,Local,Venta,Barcelona,267,1127274,,
3158,3159,2007-02-22,Oficina,Venta,Tarragona,43,305945,,
3159,3160,2007-02-22,Industrial,Venta,Lleida,238,992698,,
3160,3161,2007-02-23,Parking,Venta,Lleida,116,648092,,
3161,3162,2007-02-23,Industrial,Venta,Barcelona,261,2186658,,
3163,3164,2007-02-23,Suelo,Venta,Tarragona,256,1175040,,
3164,3165,2007-02-24,Local,Venta,Lleida,182,1433796,,
3165,3166,2007-02-24,Suelo,Venta,Barcelona,87,348696,,
3167,3168,2007-02-25,Parking,Venta,Lleida,291,1374975,,
3169,3170,2007-02-26,Suelo,Venta,Lleida,168,1576848,,
3170,3171,2007-02-26,Oficina,Venta,Girona,89,684588,,
3171,3172,2007-02-26,Casa,Venta,Girona,163,1478573,,
3172,3173,2007-02-27,Suelo,Venta,Barcelona,279,1395837,,
3176,3177,2007-02-28,Piso,Venta,Girona,128,801408,,
3179,3180,2007-03-01,Piso,Venta,Girona,174,1615068,,
3182,3183,2007-03-03,Oficina,Venta,Tarragona,61,606279,,
3184,3185,2007-03-03,Industrial,Venta,Barcelona,251,1913624,,
3185,3186,2007-03-04,Industrial,Venta,Lleida,221,1583686,,
3189,3190,2007-03-05,Parking,Venta,Barcelona,213,1324008,,
3191,3192,2007-03-05,Piso,Venta,Barcelona,280,2439640,,
3192,3193,2007-03-07,Industrial,Venta,Girona,282,2019120,,
3194,3195,2007-03-07,Suelo,Venta,Lleida,185,1109075,,
3201,3202,2007-03-09,Oficina,Venta,Barcelona,298,1360966,,
3203,3204,2007-03-09,Parking,Venta,Lleida,61,350872,,
3204,3205,2007-03-10,Suelo,Venta,Girona,121,870837,,
3207,3208,2007-03-11,Parking,Venta,Tarragona,123,1083261,,
3209,3210,2007-03-12,Local,Venta,Tarragona,136,997968,,
3211,3212,2007-03-13,Local,Venta,Lleida,49,425173,,
3213,3214,2007-03-14,Suelo,Venta,Tarragona,188,1607588,,
3214,3215,2007-03-14,Industrial,Venta,Tarragona,104,522912,,
3215,3216,2007-03-14,Casa,Venta,Lleida,63,319347,,
3216,3217,2007-03-14,Industrial,Venta,Girona,161,1020257,,
3217,3218,2007-03-14,Piso,Venta,Tarragona,93,812913,,
3219,3220,2007-03-15,Oficina,Venta,Lleida,118,905532,,
3221,3222,2007-03-16,Parking,Venta,Girona,138,1034034,,
3223,3224,2007-03-16,Industrial,Venta,Lleida,192,1242624,,
3224,3225,2007-03-16,Casa,Venta,Tarragona,173,1456487,,
3225,3226,2007-03-16,Local,Venta,Tarragona,145,1128390,,
3226,3227,2007-03-17,Suelo,Venta,Tarragona,162,720576,,
3227,3228,2007-03-17,Piso,Venta,Tarragona,53,325420,,
3231,3232,2007-03-18,Industrial,Venta,Tarragona,44,306020,,
3232,3233,2007-03-19,Oficina,Venta,Barcelona,110,713680,,
3236,3237,2007-03-20,Oficina,Venta,Lleida,102,470118,,
3238,3239,2007-03-20,Local,Venta,Barcelona,159,1056714,,
3242,3243,2007-03-22,Suelo,Venta,Girona,135,1096470,,
3245,3246,2007-03-23,Parking,Venta,Barcelona,144,1035648,,
3246,3247,2007-03-23,Oficina,Venta,Barcelona,95,940310,,
3247,3248,2007-03-23,Piso,Venta,Barcelona,135,1298025,,
3248,3249,2007-03-23,Suelo,Venta,Tarragona,41,192290,,
3250,3251,2007-03-24,Parking,Venta,Girona,60,366780,,
3252,3253,2007-03-24,Casa,Venta,Girona,172,1389072,,
3254,3255,2007-03-26,Oficina,Venta,Girona,221,1194726,,
3257,3258,2007-03-27,Local,Venta,Barcelona,182,777868,,
3260,3261,2007-03-27,Industrial,Venta,Lleida,269,1674794,,
3264,3265,2007-03-30,Parking,Venta,Girona,51,393057,,
3266,3267,2007-03-31,Casa,Venta,Barcelona,199,1682346,,
3270,3271,2007-04-02,Parking,Venta,Tarragona,119,1056839,,
3273,3274,2007-04-02,Local,Venta,Lleida,117,898209,,
3274,3275,2007-04-03,Casa,Venta,Barcelona,42,417564,,
3275,3276,2007-04-03,Oficina,Venta,Girona,71,591004,,
3276,3277,2007-04-04,Parking,Venta,Lleida,197,1802156,,
3278,3279,2007-04-05,Oficina,Venta,Lleida,116,845640,,
3279,3280,2007-04-06,Industrial,Venta,Tarragona,163,761536,,
3282,3283,2007-04-07,Oficina,Venta,Girona,279,2384334,,
3283,3284,2007-04-07,Local,Venta,Lleida,162,1517292,,
3288,3289,2007-04-09,Parking,Venta,Lleida,296,2914416,,
3290,3291,2007-04-10,Piso,Venta,Lleida,158,1567834,,
3294,3295,2007-04-11,Parking,Venta,Girona,123,1088181,,
3295,3296,2007-04-11,Industrial,Venta,Barcelona,89,414829,,
3297,3298,2007-04-12,Suelo,Venta,Tarragona,282,2689434,,
3303,3304,2007-04-12,Piso,Venta,Girona,128,1270400,,
3304,3305,2007-04-13,Industrial,Venta,Tarragona,244,1026508,,
3305,3306,2007-04-14,Local,Venta,Lleida,200,1760000,,
3306,3307,2007-04-14,Parking,Venta,Girona,221,1533077,,
3307,3308,2007-04-16,Local,Venta,Tarragona,286,1180036,,
3308,3309,2007-04-16,Piso,Venta,Tarragona,140,760620,,
